id,relevance
158513,2.36
158516,2.41
158517,2.39
158518,2.38
158519,2.36
158521,2.39
158522,2.37
158525,2.36
158527,2.36
158528,2.36
158532,2.39
158533,2.39
158534,2.38
158536,2.38
158537,2.38
158538,2.37
158540,2.36
158541,2.36
158542,2.31
158546,2.36
158547,2.41
158548,2.39
158549,2.38
158550,2.38
158551,2.42
158552,2.38
158553,2.38
158554,2.41
158555,2.39
158556,2.38
158557,2.38
158559,2.39
158561,2.38
158562,2.39
158567,2.38
158568,2.42
158569,2.37
158573,2.39
158574,2.38
158575,2.41
158577,2.38
158580,2.39
158581,2.39
158582,2.38
158584,2.37
158585,2.38
158587,2.38
158588,2.38
158589,2.37
158590,2.41
158591,2.38
158593,2.38
158594,2.38
158595,2.38
158597,2.42
158599,2.37
158600,2.37
158601,2.36
158603,2.36
158604,2.31
158605,2.36
158606,2.36
158608,2.31
158609,2.36
158610,2.40
158611,2.42
158613,2.38
158616,2.36
158617,2.39
158619,2.40
158620,2.37
158621,2.38
158622,2.31
158624,2.40
158627,2.31
158628,2.38
158629,2.36
158631,2.38
158632,2.37
158633,2.39
158636,2.38
158637,2.38
158639,2.37
158640,2.37
158641,2.42
158642,2.38
158643,2.38
158644,2.39
158647,2.38
158649,2.40
158652,2.38
158655,2.38
158656,2.40
158658,2.37
158659,2.37
158661,2.36
158662,2.31
158664,2.38
158665,2.38
158667,2.38
158668,2.38
158669,2.36
158670,2.38
158671,2.36
158672,2.38
158673,2.37
158674,2.38
158675,2.38
158676,2.31
158677,2.38
158679,2.37
158681,2.38
158682,2.38
158686,2.41
158687,2.38
158689,2.39
158690,2.36
158691,2.36
158692,2.36
158693,2.38
158694,2.40
158695,2.42
158696,2.42
158697,2.39
158700,2.42
158701,2.37
158704,2.41
158705,2.39
158706,2.38
158707,2.38
158708,2.38
158710,2.38
158711,2.31
158712,2.31
158714,2.36
158715,2.38
158716,2.38
158717,2.39
158718,2.36
158719,2.39
158720,2.36
158721,2.37
158722,2.39
158725,2.38
158727,2.38
158728,2.38
158729,2.37
158730,2.38
158731,2.39
158732,2.39
158733,2.38
158734,2.41
158735,2.39
158736,2.38
158737,2.36
158738,2.37
158739,2.42
158740,2.36
158741,2.39
158742,2.39
158743,2.39
158744,2.36
158745,2.38
158746,2.40
158747,2.36
158748,2.40
158750,2.31
158751,2.38
158753,2.37
158754,2.38
158755,2.37
158756,2.40
158757,2.39
158758,2.36
158759,2.36
158761,2.41
158763,2.38
158765,2.38
158766,2.38
158767,2.36
158768,2.38
158769,2.38
158771,2.39
158772,2.38
158775,2.38
158776,2.40
158777,2.38
158778,2.41
158781,2.39
158783,2.42
158784,2.42
158785,2.36
158787,2.38
158788,2.38
158789,2.39
158790,2.37
158791,2.38
158792,2.42
158793,2.36
158796,2.38
158798,2.36
158800,2.39
158801,2.39
158802,2.38
158803,2.38
158805,2.38
158806,2.38
158807,2.37
158808,2.38
158810,2.38
158811,2.31
158813,2.39
158816,2.39
158819,2.39
158820,2.39
158822,2.40
158824,2.38
158826,2.41
158827,2.41
158828,2.38
158830,2.38
158831,2.40
158832,2.36
158833,2.38
158834,2.36
158839,2.38
158840,2.36
158843,2.39
158845,2.37
158847,2.37
158851,2.42
158852,2.36
158854,2.37
158856,2.38
158857,2.38
158859,2.42
158860,2.39
158861,2.36
158862,2.37
158864,2.38
158865,2.39
158866,2.40
158867,2.37
158868,2.39
158869,2.38
158870,2.42
158871,2.38
158872,2.38
158873,2.38
158874,2.37
158879,2.38
158880,2.38
158881,2.38
158882,2.39
158883,2.42
158884,2.31
158888,2.37
158890,2.38
158891,2.38
158892,2.38
158893,2.31
158894,2.38
158895,2.38
158896,2.37
158897,2.39
158898,2.36
158899,2.38
158903,2.38
158904,2.36
158905,2.38
158906,2.42
158907,2.37
158908,2.40
158909,2.38
158910,2.38
158915,2.36
158916,2.40
158917,2.36
158918,2.37
158919,2.36
158920,2.36
158921,2.38
158922,2.38
158926,2.36
158927,2.41
158931,2.38
158932,2.38
158933,2.38
158934,2.38
158935,2.39
158937,2.39
158939,2.37
158940,2.36
158941,2.38
158943,2.38
158944,2.40
158945,2.39
158946,2.36
158947,2.40
158948,2.40
158949,2.38
158950,2.36
158952,2.31
158954,2.36
158956,2.39
158959,2.39
158960,2.39
158962,2.38
158963,2.41
158964,2.38
158966,2.39
158967,2.38
158968,2.37
158970,2.37
158974,2.41
158976,2.37
158977,2.42
158978,2.36
158979,2.37
158980,2.38
158981,2.39
158982,2.42
158983,2.38
158984,2.37
158985,2.39
158986,2.36
158987,2.38
158988,2.42
158989,2.38
158990,2.36
158992,2.37
158993,2.38
158994,2.40
158995,2.38
158996,2.36
158997,2.42
158998,2.36
158999,2.38
159000,2.39
159001,2.39
159003,2.31
159004,2.37
159005,2.37
159006,2.39
159007,2.41
159008,2.42
159010,2.39
159011,2.39
159012,2.38
159014,2.38
159017,2.38
159019,2.38
159020,2.38
159022,2.38
159023,2.38
159026,2.39
159027,2.42
159028,2.38
159030,2.37
159031,2.40
159032,2.38
159033,2.38
159034,2.39
159035,2.39
159036,2.38
159037,2.41
159038,2.36
159039,2.36
159042,2.36
159043,2.37
159044,2.42
159045,2.39
159046,2.38
159047,2.40
159048,2.37
159049,2.37
159052,2.38
159053,2.39
159058,2.36
159059,2.37
159063,2.31
159066,2.37
159069,2.38
159070,2.40
159073,2.38
159076,2.41
159078,2.39
159081,2.39
159084,2.36
159085,2.36
159086,2.38
159087,2.36
159088,2.39
159089,2.38
159091,2.38
159092,2.38
159093,2.39
159094,2.39
159095,2.39
159096,2.38
159098,2.31
159099,2.42
159100,2.36
159101,2.38
159102,2.36
159103,2.38
159104,2.39
159105,2.38
159106,2.37
159107,2.41
159108,2.38
159109,2.38
159111,2.38
159112,2.38
159113,2.39
159114,2.31
159116,2.31
159119,2.40
159120,2.42
159122,2.38
159123,2.38
159125,2.38
159126,2.37
159127,2.38
159128,2.37
159131,2.39
159133,2.38
159134,2.42
159136,2.38
159138,2.38
159141,2.40
159142,2.36
159144,2.36
159145,2.36
159146,2.38
159148,2.39
159149,2.31
159150,2.37
159151,2.39
159152,2.36
159153,2.41
159154,2.39
159155,2.31
159157,2.37
159158,2.38
159159,2.38
159160,2.38
159161,2.38
159163,2.38
159165,2.39
159168,2.36
159169,2.38
159170,2.39
159173,2.39
159174,2.41
159175,2.36
159176,2.38
159178,2.37
159179,2.36
159181,2.39
159184,2.39
159185,2.38
159188,2.38
159189,2.39
159190,2.41
159191,2.36
159192,2.36
159193,2.39
159194,2.37
159195,2.36
159196,2.36
159201,2.39
159202,2.39
159204,2.36
159207,2.37
159208,2.36
159209,2.41
159210,2.39
159211,2.38
159212,2.38
159213,2.38
159214,2.41
159215,2.37
159216,2.38
159218,2.38
159219,2.38
159220,2.38
159222,2.40
159223,2.39
159224,2.36
159225,2.38
159227,2.38
159229,2.38
159230,2.38
159231,2.37
159232,2.38
159234,2.41
159235,2.37
159237,2.41
159238,2.39
159239,2.40
159240,2.37
159241,2.39
159242,2.38
159244,2.38
159246,2.39
159250,2.40
159251,2.40
159253,2.38
159254,2.38
159256,2.38
159257,2.36
159258,2.38
159260,2.42
159261,2.42
159263,2.37
159264,2.39
159265,2.38
159266,2.40
159268,2.39
159270,2.39
159271,2.36
159272,2.42
159274,2.31
159275,2.39
159278,2.42
159279,2.40
159280,2.41
159281,2.37
159284,2.38
159287,2.39
159288,2.38
159291,2.40
159293,2.36
159294,2.36
159296,2.38
159298,2.38
159299,2.36
159300,2.39
159301,2.39
159303,2.37
159306,2.38
159307,2.36
159310,2.38
159312,2.37
159314,2.41
159316,2.36
159317,2.39
159318,2.36
159319,2.36
159320,2.38
159321,2.38
159328,2.38
159329,2.38
159331,2.39
159332,2.38
159333,2.41
159334,2.42
159337,2.37
159339,2.38
159340,2.38
159341,2.37
159345,2.37
159347,2.42
159348,2.39
159349,2.42
159352,2.38
159354,2.38
159355,2.38
159356,2.38
159359,2.36
159360,2.39
159361,2.41
159362,2.39
159365,2.41
159368,2.40
159369,2.39
159372,2.38
159374,2.39
159375,2.40
159377,2.37
159380,2.36
159381,2.39
159382,2.38
159383,2.39
159384,2.39
159387,2.38
159389,2.38
159390,2.40
159391,2.38
159393,2.39
159394,2.39
159396,2.40
159398,2.38
159399,2.38
159400,2.38
159401,2.36
159402,2.37
159404,2.40
159405,2.37
159407,2.38
159410,2.37
159411,2.31
159412,2.38
159414,2.38
159415,2.38
159418,2.31
159420,2.40
159423,2.38
159424,2.41
159425,2.38
159429,2.42
159431,2.38
159432,2.39
159433,2.36
159434,2.41
159435,2.41
159436,2.38
159437,2.38
159439,2.38
159441,2.38
159443,2.36
159446,2.38
159447,2.38
159448,2.38
159449,2.38
159453,2.37
159454,2.36
159455,2.36
159458,2.36
159459,2.36
159460,2.36
159461,2.40
159462,2.39
159466,2.37
159467,2.37
159468,2.40
159469,2.39
159474,2.39
159475,2.38
159476,2.42
159477,2.41
159480,2.40
159481,2.37
159482,2.38
159484,2.41
159486,2.42
159487,2.39
159491,2.40
159492,2.40
159495,2.40
159497,2.38
159499,2.36
159501,2.38
159502,2.36
159504,2.36
159505,2.37
159507,2.39
159508,2.38
159510,2.41
159511,2.37
159514,2.36
159515,2.36
159517,2.37
159518,2.31
159519,2.38
159520,2.38
159522,2.36
159524,2.38
159525,2.36
159526,2.38
159529,2.38
159531,2.39
159532,2.36
159533,2.36
159537,2.38
159538,2.37
159539,2.38
159541,2.36
159543,2.38
159544,2.38
159545,2.38
159546,2.40
159547,2.39
159548,2.39
159549,2.38
159550,2.41
159551,2.38
159554,2.38
159555,2.37
159556,2.38
159558,2.39
159559,2.38
159560,2.36
159561,2.38
159564,2.38
159565,2.38
159566,2.37
159568,2.40
159570,2.37
159571,2.36
159573,2.36
159574,2.36
159575,2.38
159576,2.38
159577,2.36
159578,2.38
159580,2.38
159581,2.38
159583,2.36
159584,2.37
159588,2.39
159589,2.41
159590,2.40
159593,2.38
159594,2.37
159595,2.38
159599,2.36
159600,2.37
159603,2.39
159604,2.38
159605,2.42
159607,2.38
159608,2.39
159610,2.38
159612,2.42
159616,2.39
159618,2.38
159619,2.39
159620,2.38
159622,2.38
159623,2.36
159624,2.37
159625,2.38
159626,2.39
159627,2.38
159628,2.38
159629,2.36
159632,2.38
159633,2.38
159634,2.36
159635,2.38
159638,2.40
159639,2.37
159641,2.31
159642,2.38
159643,2.38
159644,2.36
159645,2.38
159647,2.39
159648,2.40
159650,2.38
159651,2.38
159653,2.39
159655,2.41
159656,2.38
159657,2.39
159658,2.38
159659,2.38
159660,2.38
159663,2.38
159665,2.40
159668,2.38
159669,2.36
159670,2.38
159672,2.38
159673,2.39
159674,2.38
159675,2.38
159677,2.38
159682,2.39
159683,2.38
159684,2.31
159685,2.38
159686,2.38
159687,2.31
159688,2.38
159690,2.38
159692,2.38
159693,2.38
159695,2.39
159696,2.31
159697,2.38
159698,2.38
159699,2.38
159700,2.38
159701,2.36
159702,2.36
159704,2.41
159706,2.36
159707,2.38
159709,2.37
159712,2.39
159713,2.39
159714,2.36
159717,2.36
159718,2.37
159719,2.39
159720,2.38
159721,2.37
159722,2.41
159723,2.38
159724,2.42
159725,2.39
159727,2.39
159728,2.38
159729,2.38
159731,2.39
159732,2.31
159735,2.36
159736,2.36
159737,2.36
159742,2.39
159744,2.40
159745,2.38
159748,2.39
159749,2.38
159750,2.31
159751,2.37
159752,2.41
159756,2.37
159757,2.31
159759,2.38
159760,2.36
159761,2.39
159762,2.36
159763,2.42
159764,2.41
159765,2.37
159766,2.38
159770,2.38
159771,2.40
159773,2.36
159774,2.39
159776,2.37
159777,2.38
159779,2.42
159783,2.38
159784,2.36
159785,2.38
159786,2.38
159788,2.36
159789,2.38
159790,2.38
159792,2.39
159793,2.38
159794,2.38
159795,2.37
159796,2.36
159798,2.31
159799,2.38
159802,2.36
159803,2.38
159804,2.38
159806,2.38
159808,2.36
159810,2.38
159811,2.38
159813,2.41
159816,2.39
159817,2.40
159818,2.31
159823,2.31
159824,2.36
159826,2.38
159828,2.39
159830,2.36
159831,2.38
159832,2.36
159834,2.36
159835,2.39
159837,2.37
159841,2.40
159842,2.38
159844,2.38
159845,2.40
159846,2.39
159847,2.36
159849,2.39
159851,2.41
159853,2.40
159856,2.38
159858,2.31
159859,2.36
159860,2.31
159861,2.38
159864,2.38
159865,2.38
159868,2.40
159870,2.38
159871,2.38
159872,2.31
159873,2.38
159874,2.39
159875,2.39
159876,2.38
159877,2.37
159879,2.38
159881,2.38
159882,2.38
159883,2.38
159884,2.38
159885,2.38
159886,2.38
159887,2.39
159888,2.37
159890,2.36
159891,2.39
159892,2.37
159893,2.42
159894,2.39
159895,2.38
159896,2.38
159897,2.37
159899,2.36
159900,2.38
159901,2.31
159903,2.36
159905,2.39
159906,2.38
159907,2.37
159909,2.36
159910,2.38
159911,2.41
159912,2.38
159913,2.37
159914,2.39
159915,2.38
159916,2.38
159917,2.31
159918,2.38
159919,2.38
159920,2.38
159922,2.39
159924,2.38
159927,2.38
159928,2.37
159929,2.31
159934,2.40
159935,2.41
159936,2.38
159939,2.37
159940,2.38
159941,2.31
159942,2.36
159944,2.36
159945,2.38
159946,2.38
159947,2.38
159950,2.38
159951,2.31
159952,2.39
159955,2.39
159958,2.41
159959,2.37
159960,2.38
159961,2.37
159962,2.41
159963,2.40
159965,2.38
159967,2.42
159968,2.37
159971,2.39
159972,2.37
159974,2.41
159976,2.41
159977,2.37
159978,2.38
159979,2.42
159980,2.37
159981,2.38
159982,2.38
159983,2.38
159984,2.40
159988,2.36
159990,2.38
159993,2.36
159994,2.36
159996,2.39
159998,2.37
160000,2.31
160003,2.36
160004,2.36
160005,2.36
160006,2.37
160007,2.37
160009,2.36
160010,2.37
160012,2.38
160013,2.38
160015,2.36
160017,2.38
160018,2.39
160020,2.39
160024,2.38
160026,2.40
160027,2.38
160028,2.38
160029,2.38
160034,2.40
160035,2.37
160036,2.37
160037,2.38
160039,2.38
160040,2.39
160041,2.40
160042,2.36
160045,2.37
160046,2.37
160047,2.38
160048,2.37
160049,2.38
160050,2.39
160051,2.37
160052,2.38
160053,2.41
160054,2.40
160056,2.42
160057,2.36
160058,2.41
160059,2.38
160060,2.41
160061,2.42
160062,2.38
160064,2.36
160066,2.39
160068,2.41
160073,2.38
160074,2.38
160079,2.38
160082,2.39
160083,2.41
160084,2.36
160085,2.36
160086,2.36
160087,2.38
160088,2.40
160092,2.42
160093,2.38
160095,2.38
160096,2.39
160098,2.39
160100,2.39
160103,2.38
160104,2.38
160105,2.36
160106,2.38
160107,2.36
160108,2.31
160109,2.38
160110,2.31
160111,2.41
160112,2.38
160114,2.39
160115,2.39
160117,2.40
160118,2.38
160120,2.39
160121,2.41
160122,2.40
160123,2.37
160124,2.36
160126,2.36
160127,2.38
160128,2.36
160129,2.39
160130,2.38
160131,2.38
160132,2.38
160136,2.38
160137,2.42
160139,2.37
160140,2.38
160143,2.39
160144,2.41
160146,2.38
160147,2.38
160150,2.38
160151,2.37
160152,2.38
160153,2.31
160154,2.41
160157,2.41
160158,2.42
160159,2.42
160160,2.39
160161,2.38
160162,2.42
160164,2.41
160165,2.40
160167,2.38
160168,2.36
160169,2.38
160170,2.36
160173,2.39
160178,2.40
160181,2.38
160182,2.37
160184,2.39
160187,2.38
160188,2.36
160191,2.41
160192,2.42
160193,2.36
160195,2.38
160196,2.36
160197,2.41
160198,2.38
160199,2.39
160200,2.36
160201,2.40
160202,2.38
160203,2.38
160206,2.39
160207,2.38
160209,2.31
160211,2.36
160215,2.36
160216,2.31
160218,2.38
160219,2.38
160220,2.38
160221,2.39
160223,2.38
160224,2.42
160226,2.36
160229,2.37
160231,2.38
160232,2.40
160233,2.42
160234,2.36
160235,2.38
160236,2.39
160237,2.38
160239,2.37
160240,2.39
160241,2.39
160242,2.38
160244,2.36
160245,2.38
160247,2.38
160248,2.38
160249,2.39
160253,2.37
160254,2.36
160255,2.31
160256,2.36
160258,2.41
160259,2.38
160260,2.39
160261,2.39
160262,2.38
160263,2.39
160264,2.38
160265,2.38
160266,2.38
160268,2.39
160273,2.37
160277,2.36
160279,2.38
160280,2.31
160281,2.38
160282,2.31
160283,2.36
160284,2.36
160285,2.31
160286,2.36
160288,2.38
160291,2.39
160293,2.39
160299,2.40
160300,2.39
160301,2.36
160302,2.36
160304,2.39
160306,2.36
160307,2.31
160308,2.38
160309,2.38
160310,2.39
160311,2.36
160313,2.38
160314,2.36
160317,2.38
160320,2.38
160321,2.36
160322,2.38
160323,2.36
160325,2.38
160327,2.36
160328,2.38
160330,2.39
160333,2.38
160335,2.38
160337,2.39
160339,2.42
160341,2.39
160342,2.36
160343,2.36
160346,2.38
160347,2.38
160348,2.40
160349,2.37
160350,2.36
160352,2.36
160353,2.38
160355,2.38
160357,2.38
160360,2.36
160363,2.37
160364,2.42
160366,2.36
160367,2.37
160370,2.40
160371,2.39
160372,2.40
160374,2.38
160375,2.41
160376,2.40
160377,2.40
160379,2.38
160380,2.38
160387,2.39
160389,2.38
160393,2.39
160394,2.39
160396,2.36
160397,2.39
160398,2.39
160399,2.42
160400,2.39
160401,2.39
160402,2.38
160403,2.40
160404,2.36
160405,2.38
160406,2.36
160407,2.36
160408,2.37
160409,2.37
160410,2.39
160411,2.39
160412,2.39
160413,2.36
160414,2.38
160415,2.36
160418,2.36
160419,2.38
160420,2.38
160422,2.40
160423,2.41
160425,2.40
160426,2.40
160427,2.39
160428,2.38
160429,2.38
160430,2.39
160431,2.41
160432,2.36
160433,2.36
160434,2.31
160435,2.38
160436,2.38
160438,2.38
160439,2.39
160440,2.41
160441,2.36
160442,2.40
160445,2.42
160448,2.37
160452,2.39
160453,2.39
160454,2.42
160455,2.38
160457,2.38
160458,2.37
160459,2.42
160460,2.38
160461,2.31
160462,2.31
160463,2.36
160465,2.41
160466,2.38
160467,2.37
160468,2.38
160470,2.42
160471,2.40
160472,2.38
160473,2.36
160474,2.38
160475,2.38
160476,2.37
160477,2.37
160478,2.39
160480,2.41
160482,2.36
160484,2.36
160486,2.39
160487,2.38
160488,2.36
160491,2.37
160492,2.36
160493,2.36
160494,2.38
160495,2.42
160496,2.41
160497,2.38
160498,2.37
160499,2.39
160501,2.40
160502,2.37
160504,2.39
160505,2.38
160506,2.38
160507,2.38
160510,2.38
160512,2.39
160513,2.42
160514,2.38
160515,2.38
160516,2.38
160517,2.41
160518,2.39
160519,2.36
160520,2.40
160521,2.36
160522,2.36
160524,2.38
160525,2.36
160526,2.39
160527,2.38
160528,2.42
160529,2.38
160530,2.36
160531,2.37
160532,2.42
160533,2.40
160537,2.38
160539,2.38
160542,2.41
160543,2.39
160545,2.42
160547,2.37
160551,2.38
160553,2.38
160554,2.38
160555,2.36
160556,2.36
160558,2.41
160559,2.36
160561,2.38
160562,2.36
160565,2.41
160568,2.39
160569,2.38
160571,2.38
160572,2.39
160574,2.38
160575,2.38
160577,2.36
160578,2.38
160579,2.36
160580,2.40
160581,2.39
160582,2.42
160584,2.37
160585,2.38
160586,2.31
160588,2.39
160592,2.39
160593,2.40
160594,2.37
160597,2.38
160601,2.36
160602,2.40
160603,2.37
160604,2.37
160605,2.38
160607,2.38
160608,2.36
160610,2.41
160613,2.36
160615,2.39
160616,2.40
160618,2.38
160619,2.40
160622,2.38
160623,2.39
160624,2.36
160625,2.41
160626,2.41
160629,2.38
160631,2.36
160633,2.37
160634,2.38
160636,2.39
160637,2.38
160638,2.38
160639,2.36
160640,2.39
160642,2.36
160645,2.36
160646,2.39
160648,2.31
160649,2.38
160650,2.31
160651,2.39
160652,2.42
160653,2.38
160654,2.38
160655,2.37
160656,2.36
160657,2.36
160661,2.39
160662,2.38
160663,2.38
160665,2.42
160666,2.39
160669,2.42
160670,2.39
160674,2.38
160675,2.41
160677,2.38
160678,2.36
160679,2.39
160680,2.37
160683,2.36
160685,2.39
160688,2.38
160689,2.40
160692,2.36
160693,2.37
160694,2.39
160696,2.36
160698,2.41
160699,2.37
160700,2.38
160701,2.38
160702,2.38
160705,2.38
160706,2.40
160707,2.36
160709,2.40
160710,2.38
160711,2.42
160716,2.38
160717,2.42
160718,2.36
160720,2.39
160721,2.39
160722,2.38
160723,2.36
160724,2.39
160726,2.41
160728,2.36
160729,2.38
160730,2.38
160731,2.37
160733,2.38
160734,2.37
160735,2.41
160736,2.41
160738,2.37
160739,2.38
160740,2.38
160741,2.36
160742,2.39
160743,2.41
160744,2.38
160745,2.38
160746,2.38
160747,2.37
160748,2.36
160749,2.38
160752,2.40
160754,2.36
160755,2.38
160758,2.36
160760,2.38
160761,2.38
160762,2.37
160764,2.39
160770,2.42
160771,2.38
160772,2.38
160773,2.41
160774,2.39
160775,2.38
160776,2.38
160777,2.38
160779,2.38
160780,2.39
160782,2.39
160783,2.37
160784,2.38
160785,2.39
160786,2.31
160787,2.38
160788,2.38
160789,2.37
160790,2.38
160792,2.39
160794,2.36
160795,2.40
160798,2.39
160800,2.36
160801,2.38
160802,2.39
160803,2.38
160806,2.38
160808,2.36
160809,2.39
160810,2.38
160811,2.41
160813,2.39
160816,2.37
160817,2.38
160818,2.36
160819,2.41
160826,2.39
160827,2.38
160828,2.40
160829,2.42
160830,2.37
160831,2.38
160832,2.38
160833,2.38
160834,2.36
160835,2.37
160837,2.31
160838,2.31
160839,2.36
160840,2.36
160841,2.36
160842,2.36
160845,2.38
160846,2.41
160847,2.37
160849,2.42
160850,2.37
160852,2.38
160853,2.38
160854,2.42
160857,2.39
160859,2.41
160860,2.38
160861,2.36
160863,2.38
160865,2.39
160866,2.41
160867,2.38
160871,2.38
160872,2.37
160873,2.38
160874,2.37
160876,2.38
160877,2.42
160878,2.38
160879,2.39
160880,2.38
160881,2.38
160882,2.38
160884,2.31
160885,2.38
160886,2.36
160887,2.37
160888,2.38
160889,2.38
160890,2.38
160891,2.38
160893,2.36
160895,2.38
160896,2.38
160897,2.41
160898,2.36
160900,2.39
160901,2.38
160904,2.38
160906,2.38
160907,2.36
160908,2.36
160910,2.42
160912,2.37
160913,2.38
160914,2.40
160916,2.38
160921,2.39
160924,2.36
160925,2.36
160927,2.38
160929,2.38
160931,2.38
160932,2.39
160934,2.38
160935,2.39
160936,2.39
160937,2.38
160938,2.38
160941,2.36
160943,2.36
160945,2.36
160947,2.41
160948,2.39
160949,2.38
160950,2.38
160954,2.38
160959,2.39
160960,2.38
160961,2.37
160963,2.38
160965,2.37
160966,2.37
160967,2.37
160968,2.38
160971,2.37
160972,2.36
160973,2.36
160974,2.39
160975,2.38
160976,2.41
160977,2.41
160978,2.38
160980,2.41
160981,2.38
160985,2.37
160988,2.37
160989,2.38
160990,2.31
160991,2.39
160992,2.36
160993,2.36
160994,2.39
160995,2.39
160996,2.38
160997,2.38
160998,2.37
160999,2.38
161000,2.39
161001,2.37
161002,2.38
161003,2.41
161004,2.42
161005,2.42
161006,2.37
161007,2.38
161010,2.37
161011,2.36
161013,2.38
161014,2.40
161015,2.42
161017,2.37
161018,2.42
161019,2.38
161022,2.38
161025,2.38
161026,2.41
161027,2.42
161028,2.38
161029,2.37
161030,2.38
161032,2.38
161034,2.36
161035,2.40
161036,2.38
161037,2.38
161038,2.39
161040,2.36
161041,2.36
161042,2.38
161044,2.37
161045,2.36
161046,2.38
161047,2.36
161048,2.39
161051,2.38
161054,2.38
161055,2.39
161056,2.36
161057,2.39
161059,2.38
161060,2.38
161061,2.41
161062,2.36
161063,2.38
161064,2.36
161066,2.42
161067,2.41
161068,2.38
161070,2.38
161071,2.42
161073,2.40
161076,2.41
161077,2.38
161079,2.41
161080,2.37
161081,2.36
161082,2.36
161084,2.41
161085,2.37
161089,2.39
161091,2.41
161092,2.42
161095,2.39
161096,2.39
161098,2.38
161099,2.39
161100,2.38
161102,2.39
161103,2.37
161104,2.38
161106,2.37
161107,2.36
161108,2.39
161109,2.36
161110,2.38
161111,2.38
161113,2.36
161116,2.38
161119,2.39
161121,2.39
161124,2.42
161125,2.39
161126,2.39
161127,2.38
161128,2.38
161129,2.37
161132,2.38
161133,2.38
161134,2.39
161135,2.38
161136,2.40
161138,2.38
161139,2.37
161140,2.38
161142,2.36
161145,2.36
161146,2.37
161147,2.39
161149,2.36
161151,2.38
161152,2.39
161153,2.38
161154,2.38
161156,2.39
161157,2.31
161158,2.38
161161,2.37
161162,2.38
161163,2.38
161164,2.37
161165,2.42
161167,2.38
161168,2.38
161169,2.38
161170,2.36
161171,2.36
161172,2.36
161173,2.38
161174,2.31
161178,2.37
161180,2.38
161181,2.36
161183,2.38
161184,2.37
161185,2.41
161186,2.37
161187,2.38
161189,2.37
161191,2.42
161192,2.40
161195,2.39
161197,2.38
161198,2.42
161199,2.42
161200,2.36
161201,2.36
161202,2.40
161204,2.38
161207,2.38
161209,2.36
161212,2.40
161213,2.39
161215,2.38
161217,2.40
161222,2.42
161223,2.41
161224,2.38
161225,2.31
161227,2.37
161229,2.38
161230,2.37
161232,2.36
161233,2.42
161238,2.38
161241,2.40
161244,2.42
161245,2.41
161247,2.42
161248,2.42
161249,2.38
161250,2.38
161251,2.39
161253,2.42
161254,2.38
161255,2.39
161256,2.38
161257,2.40
161259,2.38
161260,2.38
161261,2.36
161262,2.38
161263,2.36
161264,2.36
161266,2.36
161267,2.41
161268,2.38
161269,2.42
161271,2.31
161272,2.38
161273,2.42
161274,2.37
161275,2.40
161276,2.39
161277,2.38
161278,2.38
161279,2.39
161281,2.37
161283,2.41
161284,2.38
161285,2.38
161288,2.36
161289,2.38
161290,2.40
161291,2.38
161292,2.38
161294,2.39
161295,2.36
161300,2.36
161301,2.38
161302,2.38
161303,2.37
161304,2.40
161306,2.41
161307,2.40
161308,2.37
161311,2.42
161315,2.38
161316,2.36
161317,2.36
161318,2.42
161319,2.39
161320,2.40
161321,2.39
161325,2.38
161327,2.38
161331,2.42
161332,2.39
161333,2.36
161334,2.42
161336,2.38
161338,2.39
161339,2.36
161340,2.31
161341,2.31
161343,2.42
161345,2.31
161348,2.39
161349,2.38
161350,2.37
161351,2.39
161353,2.38
161355,2.36
161356,2.39
161357,2.36
161358,2.38
161359,2.39
161360,2.38
161361,2.36
161362,2.38
161363,2.36
161365,2.38
161367,2.38
161371,2.40
161372,2.36
161373,2.36
161375,2.36
161382,2.37
161385,2.38
161386,2.38
161388,2.41
161389,2.39
161390,2.38
161393,2.38
161394,2.37
161395,2.38
161396,2.36
161397,2.37
161399,2.38
161402,2.38
161403,2.37
161404,2.38
161406,2.39
161407,2.38
161409,2.36
161412,2.37
161414,2.41
161415,2.36
161416,2.39
161417,2.38
161418,2.39
161421,2.38
161422,2.31
161423,2.39
161424,2.38
161426,2.36
161427,2.39
161428,2.39
161429,2.37
161430,2.31
161434,2.38
161435,2.39
161438,2.36
161439,2.37
161440,2.38
161442,2.36
161444,2.39
161446,2.38
161447,2.41
161448,2.42
161450,2.41
161451,2.39
161452,2.38
161453,2.39
161455,2.38
161456,2.38
161458,2.36
161459,2.36
161460,2.36
161461,2.39
161465,2.31
161467,2.38
161470,2.37
161471,2.38
161473,2.37
161474,2.36
161475,2.38
161476,2.41
161478,2.36
161479,2.36
161480,2.39
161481,2.39
161482,2.40
161484,2.38
161485,2.37
161488,2.36
161489,2.40
161491,2.31
161492,2.37
161494,2.38
161496,2.36
161500,2.36
161501,2.36
161502,2.36
161503,2.39
161504,2.37
161505,2.31
161506,2.39
161507,2.40
161508,2.39
161509,2.37
161510,2.39
161514,2.38
161515,2.40
161517,2.39
161520,2.39
161521,2.39
161522,2.38
161524,2.36
161525,2.36
161526,2.38
161527,2.39
161529,2.31
161532,2.31
161534,2.36
161535,2.36
161537,2.41
161538,2.38
161539,2.36
161540,2.38
161541,2.39
161542,2.39
161543,2.38
161545,2.36
161546,2.39
161547,2.39
161548,2.38
161549,2.40
161550,2.38
161551,2.40
